pepiniere,espece,qte,gouvernorat,latitude,longitude,region_id,matched_region_ar,matched_region_fr
منبت الوسلاتية,بطوم,NA,القيروان,35.8519195,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,نخل,120,القيروان,35.8519196,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,فيكيس,3000,القيروان,35.8519197,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,دردار,NA,القيروان,35.8519198,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,ميليا,NA,القيروان,35.8519199,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,مسك الليل,NA,القيروان,35.85192,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,ورد,NA,القيروان,35.8519201,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,عرعار,1000,القيروان,35.8519202,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,ست مريم,NA,القيروان,35.8519203,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,بوقنفيلي,NA,القيروان,35.8519204,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,لوسيانا,NA,القيروان,35.8519205,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,ميبروم,4000,القيروان,35.8519206,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,الاكليل,NA,القيروان,35.8519207,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,لنتنا,NA,القيروان,35.8519208,9.59516940000003,13,القيروان,kairouan
منبت الوسلاتية,بودليا,NA,القيروان,35.8519209,9.59516940000003,13,القيروان,kairouan
منبت الحاجب,الصنوبر الحلبي,118000,القيروان,35.3929351,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,الكلتوس,1000,القيروان,35.3929352,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,الطاقة,400,القيروان,35.3929353,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,السنط الازرق,103000,القيروان,35.3929354,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,فصة شجرية,NA,القيروان,35.3929355,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,اكاسيا اوبرينا,NA,القيروان,35.3929356,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,سرول,26500,القيروان,35.3929357,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,كازورينا,20000,القيروان,35.3929358,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,خروب,NA,القيروان,35.3929359,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,توت,NA,القيروان,35.392936,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,بطوم,150,القيروان,35.3929361,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,نخل,800,القيروان,35.3929362,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,فيكيس,1085,القيروان,35.3929363,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,دردار,3200,القيروان,35.3929364,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,ميليا,1000,القيروان,35.3929365,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,مسك الليل,NA,القيروان,35.3929366,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,ورد,400,القيروان,35.3929367,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,عرعار,NA,القيروان,35.3929368,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,ست مريم,250,القيروان,35.3929369,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,بوقنفيلي,NA,القيروان,35.392937,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,لوسيانا,NA,القيروان,35.3929371,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,ميبروم,2700,القيروان,35.3929372,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,الاكليل,140,القيروان,35.3929373,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,لنتنا,250,القيروان,35.3929374,9.54231649999997,13,القيروان,kairouan
منبت الحاجب,بودليا,200,القيروان,35.3929375,9.54231649999997,13,القيروان,kairouan
منبت حمام بنت الجديدي,صموبر ثمزي,NA,نابل,36.3926485,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,الفلين,NA,نابل,36.3926486,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,الزان,NA,نابل,36.3926487,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,صنوبر حلبي,21000,نابل,36.3926488,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,الكلتوس,20000,نابل,36.3926489,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,سرول,NA,نابل,36.392649,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,أكاسيا سيكلوبيس,NA,نابل,36.3926491,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,قطف,NA,نابل,36.3926492,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,أكاسيا سيانوفيلا,80000,نابل,36.3926493,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,سرول,242000,نابل,36.3926494,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,كازورينا,NA,نابل,36.3926495,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,طرفة,14500,نابل,36.3926496,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,ليسيوم,NA,نابل,36.3926497,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,تويا,NA,نابل,36.3926498,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,أكاسيا شوكية,36000,نابل,36.3926499,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,زيتون جالي,NA,نابل,36.39265,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,خروب,2800,نابل,36.3926501,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,كبار,NA,نابل,36.3926502,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,فيكيس,NA,نابل,36.3926503,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,نخل,NA,نابل,36.3926504,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,فلفل اكحل كاذب,200,نابل,36.3926505,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,ماكريوم,NA,نابل,36.3926506,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,ميليا,NA,نابل,36.3926507,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,بطوم,NA,نابل,36.3926508,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,ابيسكيس,NA,نابل,36.3926509,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,تكوما,NA,نابل,36.392651,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,دفلة,450,نابل,36.3926511,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,ورد,160,نابل,36.3926512,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,ورد نسري,NA,نابل,36.3926513,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,حلحال,NA,نابل,36.3926514,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,أرنج,NA,نابل,36.3926515,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,عرعار,NA,نابل,36.3926516,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,أنواع أخرى,NA,نابل,36.3926517,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,زعتر,NA,نابل,36.3926518,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,بوقنفيلي,300,نابل,36.3926519,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,دمبيا,NA,نابل,36.392652,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,بتوسبروم,NA,نابل,36.3926521,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,ميبروم,600,نابل,36.3926522,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,لوسيانا,NA,نابل,36.3926523,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,الاكليل,600,نابل,36.3926524,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,لنتنا,1200,نابل,36.3926525,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,سيتزور أجيريس,NA,نابل,36.3926526,10.3792670999999,11,نابل,nabeul
منبت حمام بنت الجديدي,سينيمول,NA,نابل,36.3926527,10.3792670999999,11,نابل,nabeul
منبت دار شيشو,صموبر ثمزي,2142,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,الفلين,294,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,الزان,100,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,صنوبر حلبي,15134,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,الكلتوس,39530,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,سرول,63169,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,أكاسيا سيكلوبيس,3890,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,قطف,100,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,أكاسيا سيانوفيلا,10120,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,سرول,63169,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,كازورينا,80094,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,طرفة,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,ليسيوم,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,تويا,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,أكاسيا شوكية,32950,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,زيتون جالي,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,خروب,13829,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,كبار,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,فيكيس,150,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,نخل,10000,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,فلفل اكحل كاذب,500,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,ماكريوم,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,ميليا,1500,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,بطوم,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,ابيسكيس,400,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,تكوما,50,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,دفلة,1800,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,ورد,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,ورد نسري,1500,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,حلحال,200,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,أرنج,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,عرعار,8000,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,أنواع أخرى,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,زعتر,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,بوقنفيلي,70,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,دمبيا,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,بتوسبروم,10000,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,ميبروم,3000,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,لوسيانا,NA,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,الاكليل,3500,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,لنتنا,27000,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,سيتزور أجيريس,1300,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت دار شيشو,سينيمول,20,نابل,36.9651068,10.9637456,11,نابل,nabeul
منبت الحمامات,صموبر ثمزي,NA,نابل,36.4072574,10.6224706,11,نابل,nabeul
منبت الحمامات,الفلين,NA,نابل,36.4072575,10.6224706,11,نابل,nabeul
منبت الحمامات,الزان,NA,نابل,36.4072576,10.6224706,11,نابل,nabeul
منبت الحمامات,صنوبر حلبي,NA,نابل,36.4072577,10.6224706,11,نابل,nabeul
منبت الحمامات,الكلتوس,NA,نابل,36.407257799999996,10.6224706,11,نابل,nabeul
منبت الحمامات,سرول,NA,نابل,36.4072579,10.6224706,11,نابل,nabeul
منبت الحمامات,أكاسيا سيكلوبيس,NA,نابل,36.407258,10.6224706,11,نابل,nabeul
منبت الحمامات,قطف,2000,نابل,36.4072581,10.6224706,11,نابل,nabeul
منبت الحمامات,أكاسيا سيانوفيلا,NA,نابل,36.4072582,10.6224706,11,نابل,nabeul
منبت الحمامات,سرول,16000,نابل,36.4072583,10.6224706,11,نابل,nabeul
منبت الحمامات,كازورينا,NA,نابل,36.4072584,10.6224706,11,نابل,nabeul
منبت الحمامات,طرفة,NA,نابل,36.4072585,10.6224706,11,نابل,nabeul
منبت الحمامات,ليسيوم,NA,نابل,36.4072586,10.6224706,11,نابل,nabeul
منبت الحمامات,تويا,NA,نابل,36.4072587,10.6224706,11,نابل,nabeul
منبت الحمامات,أكاسيا شوكية,NA,نابل,36.4072588,10.6224706,11,نابل,nabeul
منبت الحمامات,زيتون جالي,3000,نابل,36.4072589,10.6224706,11,نابل,nabeul
منبت الحمامات,خروب,2865,نابل,36.407259,10.6224706,11,نابل,nabeul
منبت الحمامات,كبار,4490,نابل,36.4072591,10.6224706,11,نابل,nabeul
منبت الحمامات,فيكيس,7300,نابل,36.4072592,10.6224706,11,نابل,nabeul
منبت الحمامات,نخل,3950,نابل,36.4072593,10.6224706,11,نابل,nabeul
منبت الحمامات,فلفل اكحل كاذب,3350,نابل,36.4072594,10.6224706,11,نابل,nabeul
منبت الحمامات,ماكريوم,350,نابل,36.4072595,10.6224706,11,نابل,nabeul
منبت الحمامات,ميليا,12200,نابل,36.4072596,10.6224706,11,نابل,nabeul
منبت الحمامات,بطوم,270,نابل,36.4072597,10.6224706,11,نابل,nabeul
منبت الحمامات,ابيسكيس,4180,نابل,36.4072598,10.6224706,11,نابل,nabeul
منبت الحمامات,تكوما,4290,نابل,36.4072599,10.6224706,11,نابل,nabeul
منبت الحمامات,دفلة,27700,نابل,36.40726,10.6224706,11,نابل,nabeul
منبت الحمامات,ورد,NA,نابل,36.4072601,10.6224706,11,نابل,nabeul
منبت الحمامات,ورد نسري,360,نابل,36.4072602,10.6224706,11,نابل,nabeul
منبت الحمامات,حلحال,NA,نابل,36.4072603,10.6224706,11,نابل,nabeul
منبت الحمامات,أرنج,NA,نابل,36.4072604,10.6224706,11,نابل,nabeul
منبت الحمامات,عرعار,4760,نابل,36.4072605,10.6224706,11,نابل,nabeul
منبت الحمامات,أنواع أخرى,5180,نابل,36.4072606,10.6224706,11,نابل,nabeul
منبت الحمامات,زعتر,NA,نابل,36.4072607,10.6224706,11,نابل,nabeul
منبت الحمامات,بوقنفيلي,4680,نابل,36.4072608,10.6224706,11,نابل,nabeul
منبت الحمامات,دمبيا,780,نابل,36.4072609,10.6224706,11,نابل,nabeul
منبت الحمامات,بتوسبروم,690,نابل,36.407261,10.6224706,11,نابل,nabeul
منبت الحمامات,ميبروم,18400,نابل,36.4072611,10.6224706,11,نابل,nabeul
منبت الحمامات,لوسيانا,NA,نابل,36.4072612,10.6224706,11,نابل,nabeul
منبت الحمامات,الاكليل,9100,نابل,36.4072613,10.6224706,11,نابل,nabeul
منبت الحمامات,لنتنا,10600,نابل,36.4072614,10.6224706,11,نابل,nabeul
منبت الحمامات,سيتزور أجيريس,NA,نابل,36.4072615,10.6224706,11,نابل,nabeul
منبت الحمامات,سينيمول,NA,نابل,36.4072616,10.6224706,11,نابل,nabeul
